12.65929564,0
12.65929664,0
12.65929764,0
12.65929864,0
12.65929964,0
12.65930064,0
12.65930164,0
12.65930264,0
12.65930364,0
12.65930464,0
12.65930564,0.00941191
12.65930664,0
12.65930764,0
12.65930864,0.00941191
12.65930964,0
12.65931064,-0.03764764
12.65931164,-0.1130044
12.65931264,-0.1883612
12.65931364,-0.2260396
12.65931464,-0.2166277
12.65931564,-0.1600947
12.65931664,-0.09418061
12.65931764,-0.07532603
12.65931864,-0.09418061
12.65931964,-0.1506828
12.65932064,-0.207185
12.65932164,-0.2166277
12.65932264,-0.1789493
12.65932364,-0.1130044
12.65932464,-0.03764764
12.65932564,0
12.65932664,0.02823573
12.65932764,0.02823573
12.65932864,0.03764764
12.65932964,0.0470903
12.65933064,0.06591412
12.65933164,0.08473794
12.65933264,0.1035925
12.65933364,0.1130044
12.65933464,0.131859
12.65933564,0.1506828
12.65933664,0.1695066
12.65933764,0.1695066
12.65933864,0.1506828
12.65933964,0.1224163
12.65934064,0.1035925
12.65934164,0.09418061
12.65934264,0.09418061
12.65934364,0.09418061
12.65934464,0.09418061
12.65934564,0.09418061
12.65934664,0.08473794
12.65934764,0.08473794
12.65934864,0.09418061
12.65934964,0.09418061
12.65935064,0.08473794
12.65935164,0.06591412
12.65935264,0.03764764
12.65935364,0.02823573
12.65935464,0.01882382
12.65935564,0.02823573
12.65935664,0.03764764
12.65935764,0.0470903
12.65935864,0.05650222
12.65935964,0.03764764
12.65936064,0.01882382
12.65936164,0
12.65936264,-0.01882382
12.65936364,-0.00941191
12.65936464,0.00941191
12.65936564,0.03764764
12.65936664,0.03764764
12.65936764,0.01882382
12.65936864,0
12.65936964,-0.01882382
12.65937064,-0.03764764
12.65937164,-0.0470903
12.65937264,-0.06591412
12.65937364,-0.08473794
12.65937464,-0.1130044
12.65937564,-0.1506828
12.65937664,-0.1695066
12.65937764,-0.1695066
12.65937864,-0.1600947
12.65937964,-0.1600947
12.65938064,-0.1600947
12.65938164,-0.1789493
12.65938264,-0.1977731
12.65938364,-0.207185
12.65938464,-0.1977731
12.65938564,-0.1695066
12.65938664,-0.1412709
12.65938764,-0.1224163
12.65938864,-0.1035925
12.65938964,-0.09418061
12.65939064,-0.07532603
12.65939164,-0.05650222
12.65939264,-0.02823573
12.65939364,0
12.65939464,0.01882382
12.65939564,0.03764764
12.65939664,0.05650222
12.65939764,0.07532603
12.65939864,0.1035925
12.65939964,0.1224163
12.65940064,0.1224163
12.65940164,0.131859
12.65940264,0.131859
12.65940364,0.1412709
12.65940464,0.1506828
12.65940564,0.1600947
12.65940664,0.1600947
12.65940764,0.1600947
12.65940864,0.1600947
12.65940964,0.1506828
12.65941064,0.1506828
12.65941164,0.1506828
12.65941264,0.1506828
12.65941364,0.1506828
12.65941464,0.131859
12.65941564,0.1130044
12.65941664,0.1035925
12.65941764,0.08473794
12.65941864,0.07532603
12.65941964,0.07532603
12.65942064,0.06591412
12.65942164,0.06591412
12.65942264,0.05650222
12.65942364,0.05650222
12.65942464,0.0470903
12.65942564,0.0470903
12.65942664,0.0470903
12.65942764,0.0470903
12.65942864,0.0470903
12.65942964,0.03764764
12.65943064,0.02823573
12.65943164,0.01882382
12.65943264,0.00941191
12.65943364,0
12.65943464,-0.01882382
12.65943564,-0.02823573
12.65943664,-0.03764764
12.65943764,-0.05650222
12.65943864,-0.07532603
12.65943964,-0.09418061
12.65944064,-0.1035925
12.65944164,-0.1130044
12.65944264,-0.1224163
12.65944364,-0.131859
12.65944464,-0.131859
12.65944564,-0.1412709
12.65944664,-0.1506828
12.65944764,-0.1506828
12.65944864,-0.1506828
12.65944964,-0.1506828
12.65945064,-0.1506828
12.65945164,-0.1412709
12.65945264,-0.131859
12.65945364,-0.1130044
12.65945464,-0.09418061
12.65945564,-0.08473794
12.65945664,-0.06591412
12.65945764,-0.0470903
12.65945864,-0.02823573
12.65945964,-0.01882382
12.65946064,0.00941191
12.65946164,0.02823573
12.65946264,0.05650222
12.65946364,0.07532603
12.65946464,0.09418061
12.65946564,0.1130044
12.65946664,0.1224163
12.65946764,0.1412709
12.65946864,0.1600947
12.65946964,0.1695066
12.65947064,0.1789493
12.65947164,0.1883612
12.65947264,0.1883612
12.65947364,0.1883612
12.65947464,0.1883612
12.65947564,0.1883612
12.65947664,0.1883612
12.65947764,0.1695066
12.65947864,0.1600947
12.65947964,0.1412709
12.65948064,0.131859
12.65948164,0.1130044
12.65948264,0.1035925
12.65948364,0.09418061
12.65948464,0.08473794
12.65948564,0.06591412
12.65948664,0.05650222
12.65948764,0.05650222
12.65948864,0.03764764
12.65948964,0.02823573
12.65949064,0.01882382
12.65949164,0.00941191
12.65949264,0
12.65949364,-0.00941191
12.65949464,-0.01882382
12.65949564,-0.02823573
12.65949664,-0.03764764
12.65949764,-0.0470903
12.65949864,-0.05650222
12.65949964,-0.06591412
12.65950064,-0.07532603
12.65950164,-0.08473794
12.65950264,-0.09418061
12.65950364,-0.09418061
12.65950464,-0.1035925
12.65950564,-0.1035925
12.65950664,-0.1130044
12.65950764,-0.1130044
12.65950864,-0.1224163
12.65950964,-0.1224163
12.65951064,-0.1224163
12.65951164,-0.1224163
12.65951264,-0.1224163
12.65951364,-0.1224163
12.65951464,-0.1224163
12.65951564,-0.1130044
12.65951664,-0.1035925
12.65951764,-0.1035925
12.65951864,-0.09418061
12.65951964,-0.08473794
12.65952064,-0.07532603
12.65952164,-0.05650222
12.65952264,-0.0470903
12.65952364,-0.02823573
12.65952464,-0.00941191
12.65952564,0.00941191
12.65952664,0.01882382
12.65952764,0.03764764
12.65952864,0.05650222
12.65952964,0.07532603
12.65953064,0.08473794
12.65953164,0.1035925
12.65953264,0.1224163
12.65953364,0.131859
12.65953464,0.1412709
12.65953564,0.1412709
12.65953664,0.1506828
12.65953764,0.1506828
12.65953864,0.1412709
12.65953964,0.1412709
12.65954064,0.1412709
12.65954164,0.131859
12.65954264,0.1224163
12.65954364,0.1130044
12.65954464,0.1035925
12.65954564,0.09418061
12.65954664,0.07532603
12.65954764,0.07532603
12.65954864,0.06591412
12.65954964,0.0470903
12.65955064,0.03764764
12.65955164,0.03764764
12.65955264,0.02823573
12.65955364,0.01882382
12.65955464,0.00941191
12.65955564,0
12.65955664,-0.00941191
12.65955764,-0.01882382
12.65955864,-0.03764764
12.65955964,-0.0470903
12.65956064,-0.0470903
12.65956164,-0.05650222
12.65956264,-0.06591412
12.65956364,-0.07532603
12.65956464,-0.08473794
12.65956564,-0.09418061
12.65956664,-0.1035925
12.65956764,-0.1035925
12.65956864,-0.1035925
12.65956964,-0.1130044
12.65957064,-0.1224163
12.65957164,-0.131859
12.65957264,-0.131859
12.65957364,-0.131859
12.65957464,-0.1412709
12.65957564,-0.131859
12.65957664,-0.1224163
12.65957764,-0.131859
12.65957864,-0.131859
12.65957964,-0.1224163
12.65958064,-0.1130044
12.65958164,-0.1035925
12.65958264,-0.09418061
12.65958364,-0.08473794
12.65958464,-0.07532603
12.65958564,-0.05650222
12.65958664,-0.0470903
12.65958764,-0.02823573
12.65958864,-0.01882382
12.65958964,-0.00941191
12.65959064,0
12.65959164,0.01882382
12.65959264,0.01882382
12.65959364,0.03764764
12.65959464,0.0470903
12.65959564,0.05650222
12.65959664,0.06591412
12.65959764,0.06591412
12.65959864,0.06591412
12.65959964,0.06591412
12.65960064,0.06591412
12.65960164,0.07532603
12.65960264,0.07532603
12.65960364,0.07532603
12.65960464,0.07532603
12.65960564,0.07532603
12.65960664,0.06591412
12.65960764,0.06591412
12.65960864,0.05650222
12.65960964,0.05650222
12.65961064,0.0470903
12.65961164,0.0470903
12.65961264,0.0470903
12.65961364,0.03764764
12.65961464,0.02823573
12.65961564,0.02823573
12.65961664,0.02823573
12.65961764,0.01882382
12.65961864,0
12.65961964,0
12.65962064,-0.00941191
12.65962164,-0.00941191
12.65962264,-0.01882382
12.65962364,-0.02823573
12.65962464,-0.03764764
12.65962564,-0.0470903
12.65962664,-0.05650222
12.65962764,-0.05650222
12.65962864,-0.06591412
12.65962964,-0.07532603
12.65963064,-0.08473794
12.65963164,-0.08473794
12.65963264,-0.09418061
12.65963364,-0.1035925
12.65963464,-0.1035925
12.65963564,-0.1130044
12.65963664,-0.1130044
12.65963764,-0.1224163
12.65963864,-0.1224163
12.65963964,-0.1224163
12.65964064,-0.1224163
12.65964164,-0.1224163
12.65964264,-0.1130044
12.65964364,-0.1035925
12.65964464,-0.1035925
12.65964564,-0.1035925
12.65964664,-0.09418061
12.65964764,-0.08473794
12.65964864,-0.07532603
12.65964964,-0.07532603
12.65965064,-0.06591412
12.65965164,-0.0470903
12.65965264,-0.03764764
12.65965364,-0.01882382
12.65965464,-0.00941191
12.65965564,0
12.65965664,0
12.65965764,0.00941191
12.65965864,0.01882382
12.65965964,0.02823573
12.65966064,0.0470903
12.65966164,0.0470903
12.65966264,0.05650222
12.65966364,0.05650222
12.65966464,0.06591412
12.65966564,0.06591412
12.65966664,0.06591412
12.65966764,0.06591412
12.65966864,0.06591412
12.65966964,0.06591412
12.65967064,0.06591412
12.65967164,0.06591412
12.65967264,0.05650222
12.65967364,0.05650222
12.65967464,0.0470903
12.65967564,0.0470903
12.65967664,0.0470903
12.65967764,0.03764764
12.65967864,0.03764764
12.65967964,0.02823573
12.65968064,0.01882382
12.65968164,0.00941191
12.65968264,0.00941191
12.65968364,0
12.65968464,0
12.65968564,-0.00941191
12.65968664,-0.00941191
12.65968764,-0.01882382
12.65968864,-0.01882382
12.65968964,-0.02823573
12.65969064,-0.03764764
12.65969164,-0.03764764
12.65969264,-0.03764764
12.65969364,-0.0470903
12.65969464,-0.05650222
12.65969564,-0.05650222
12.65969664,-0.06591412
12.65969764,-0.06591412
12.65969864,-0.07532603
12.65969964,-0.07532603
12.65970064,-0.07532603
12.65970164,-0.07532603
12.65970264,-0.07532603
12.65970364,-0.08473794
12.65970464,-0.08473794
12.65970564,-0.08473794
12.65970664,-0.08473794
12.65970764,-0.07532603
12.65970864,-0.07532603
12.65970964,-0.07532603
12.65971064,-0.07532603
12.65971164,-0.06591412
12.65971264,-0.05650222
12.65971364,-0.0470903
12.65971464,-0.0470903
12.65971564,-0.03764764
12.65971664,-0.01882382
12.65971764,-0.01882382
12.65971864,-0.00941191
12.65971964,0
12.65972064,0.01882382
12.65972164,0.02823573
12.65972264,0.02823573
12.65972364,0.02823573
12.65972464,0.03764764
12.65972564,0.0470903
12.65972664,0.05650222
12.65972764,0.05650222
12.65972864,0.05650222
12.65972964,0.05650222
12.65973064,0.05650222
12.65973164,0.06591412
12.65973264,0.06591412
12.65973364,0.06591412
12.65973464,0.05650222
12.65973564,0.06591412
12.65973664,0.05650222
12.65973764,0.06591412
12.65973864,0.05650222
12.65973964,0.0470903
12.65974064,0.0470903
12.65974164,0.0470903
12.65974264,0.0470903
12.65974364,0.0470903
12.65974464,0.03764764
12.65974564,0.02823573
12.65974664,0.02823573
12.65974764,0.02823573
12.65974864,0.01882382
12.65974964,0.01882382
12.65975064,0.01882382
12.65975164,0.01882382
12.65975264,0.00941191
12.65975364,0.00941191
12.65975464,0
12.65975564,0
12.65975664,0
12.65975764,-0.00941191
12.65975864,-0.00941191
12.65975964,-0.01882382
12.65976064,-0.01882382
12.65976164,-0.02823573
12.65976264,-0.03764764
12.65976364,-0.03764764
12.65976464,-0.02823573
12.65976564,-0.03764764
12.65976664,-0.03764764
12.65976764,-0.0470903
12.65976864,-0.0470903
12.65976964,-0.0470903
12.65977064,-0.0470903
12.65977164,-0.03764764
12.65977264,-0.03764764
12.65977364,-0.03764764
12.65977464,-0.03764764
12.65977564,-0.02823573
12.65977664,-0.02823573
12.65977764,-0.01882382
12.65977864,-0.01882382
12.65977964,-0.00941191
12.65978064,0
12.65978164,0
12.65978264,0.00941191
12.65978364,0.01882382
12.65978464,0.02823573
12.65978564,0.02823573
12.65978664,0.02823573
12.65978764,0.03764764
12.65978864,0.0470903
12.65978964,0.0470903
12.65979064,0.05650222
12.65979164,0.05650222
12.65979264,0.05650222
12.65979364,0.05650222
12.65979464,0.06591412
12.65979564,0.06591412
12.65979664,0.07532603
12.65979764,0.07532603
12.65979864,0.06591412
12.65979964,0.06591412
12.65980064,0.06591412
12.65980164,0.05650222
12.65980264,0.05650222
12.65980364,0.06591412
12.65980464,0.06591412
12.65980564,0.05650222
12.65980664,0.06591412
12.65980764,0.06591412
12.65980864,0.05650222
12.65980964,0.05650222
12.65981064,0.0470903
12.65981164,0.0470903
12.65981264,0.0470903
12.65981364,0.03764764
12.65981464,0.03764764
12.65981564,0.03764764
12.65981664,0.03764764
12.65981764,0.03764764
12.65981864,0.02823573
12.65981964,0.02823573
12.65982064,0.01882382
12.65982164,0.00941191
12.65982264,0
12.65982364,0
12.65982464,-0.00941191
12.65982564,-0.00941191
12.65982664,-0.01882382
12.65982764,-0.01882382
12.65982864,-0.01882382
12.65982964,-0.01882382
12.65983064,-0.01882382
12.65983164,-0.01882382
12.65983264,-0.01882382
12.65983364,-0.02823573
12.65983464,-0.03764764
12.65983564,-0.03764764
12.65983664,-0.03764764
12.65983764,-0.02823573
12.65983864,-0.02823573
12.65983964,-0.01882382
12.65984064,-0.00941191
12.65984164,-0.00941191
12.65984264,-0.00941191
12.65984364,0
12.65984464,0
12.65984564,0.00941191
12.65984664,0.00941191
12.65984764,0.01882382
12.65984864,0.01882382
12.65984964,0.02823573
12.65985064,0.02823573
12.65985164,0.03764764
12.65985264,0.0470903
12.65985364,0.0470903
12.65985464,0.0470903
12.65985564,0.05650222
12.65985664,0.05650222
12.65985764,0.05650222
12.65985864,0.05650222
12.65985964,0.05650222
12.65986064,0.06591412
12.65986164,0.06591412
12.65986264,0.07532603
12.65986364,0.06591412
12.65986464,0.06591412
12.65986564,0.06591412
12.65986664,0.06591412
12.65986764,0.06591412
12.65986864,0.06591412
12.65986964,0.05650222
12.65987064,0.05650222
12.65987164,0.05650222
12.65987264,0.05650222
12.65987364,0.05650222
12.65987464,0.0470903
12.65987564,0.0470903
12.65987664,0.0470903
12.65987764,0.03764764
12.65987864,0.03764764
12.65987964,0.03764764
12.65988064,0.03764764
12.65988164,0.02823573
12.65988264,0.01882382
12.65988364,0.01882382
12.65988464,0.01882382
12.65988564,0.00941191
12.65988664,0.00941191
12.65988764,0
12.65988864,0
12.65988964,0
12.65989064,-0.00941191
12.65989164,-0.00941191
12.65989264,-0.00941191
12.65989364,-0.01882382
12.65989464,-0.02823573
12.65989564,-0.02823573
12.65989664,-0.02823573
12.65989764,-0.02823573
12.65989864,-0.03764764
12.65989964,-0.03764764
12.65990064,-0.03764764
12.65990164,-0.02823573
12.65990264,-0.02823573
12.65990364,-0.02823573
12.65990464,-0.02823573
12.65990564,-0.02823573
12.65990664,-0.02823573
12.65990764,-0.01882382
12.65990864,-0.00941191
12.65990964,-0.00941191
12.65991064,0
12.65991164,0
12.65991264,0
12.65991364,0
12.65991464,0.00941191
12.65991564,0.01882382
12.65991664,0.02823573
12.65991764,0.02823573
12.65991864,0.02823573
12.65991964,0.02823573
12.65992064,0.03764764
12.65992164,0.03764764
12.65992264,0.0470903
12.65992364,0.0470903
12.65992464,0.0470903
12.65992564,0.03764764
12.65992664,0.0470903
12.65992764,0.0470903
12.65992864,0.0470903
12.65992964,0.0470903
12.65993064,0.0470903
12.65993164,0.0470903
12.65993264,0.0470903
12.65993364,0.03764764
12.65993464,0.03764764
12.65993564,0.03764764
12.65993664,0.03764764
12.65993764,0.03764764
12.65993864,0.02823573
12.65993964,0.02823573
12.65994064,0.03764764
12.65994164,0.02823573
12.65994264,0.02823573
12.65994364,0.02823573
12.65994464,0.01882382
12.65994564,0.01882382
12.65994664,0.00941191
12.65994764,0
12.65994864,0
12.65994964,0
12.65995064,-0.00941191
12.65995164,-0.00941191
12.65995264,-0.00941191
12.65995364,-0.01882382
12.65995464,-0.02823573
12.65995564,-0.02823573
12.65995664,-0.02823573
12.65995764,-0.03764764
12.65995864,-0.03764764
12.65995964,-0.0470903
12.65996064,-0.0470903
12.65996164,-0.05650222
12.65996264,-0.05650222
12.65996364,-0.05650222
12.65996464,-0.05650222
12.65996564,-0.05650222
12.65996664,-0.05650222
12.65996764,-0.05650222
12.65996864,-0.0470903
12.65996964,-0.0470903
12.65997064,-0.0470903
12.65997164,-0.0470903
12.65997264,-0.03764764
12.65997364,-0.03764764
12.65997464,-0.02823573
12.65997564,-0.02823573
12.65997664,-0.02823573
12.65997764,-0.01882382
12.65997864,-0.01882382
12.65997964,-0.00941191
12.65998064,-0.00941191
12.65998164,0
12.65998264,0
12.65998364,0.00941191
